Date,CYP,YTD
2002-05-03,0.64047,0.64949
2002-05-06,0.63663,0.64975
2002-05-07,0.63301,0.64691
2002-05-08,0.63313,0.64828
2002-05-09,0.63652,0.6522
2002-05-10,0.63853,0.655
2002-05-13,0.63454,0.65345
2002-05-14,0.63465,0.6593
2002-05-15,0.63835,0.66152
2002-05-16,0.64075,0.65949
2002-05-17,0.6342,0.65444
2002-05-20,0.63226,0.65551
2002-05-21,0.62834,0.658
2002-05-22,0.62821,0.6595
2002-05-23,0.6251,0.66456
2002-05-24,0.62829,0.67222
2002-05-27,0.62952,0.6707
2002-05-28,0.62938,0.6716
2002-05-29,0.625,0.67218
2002-05-30,0.62057,0.67458
2002-05-31,0.61717,0.67376
2002-06-03,0.61678,0.68015
2002-06-04,0.62183,0.67964
2002-06-05,0.61461,0.67708
2002-06-06,0.61883,0.6805
2002-06-07,0.61803,0.67428
2002-06-10,0.61436,0.6801
2002-06-11,0.61397,0.67975
2002-06-12,0.61617,0.67758
2002-06-13,0.61389,0.67895
2002-06-14,0.61625,0.67336
2002-06-17,0.61228,0.6772
2002-06-18,0.61566,0.66387
2002-06-19,0.61139,0.67019
2002-06-20,0.6063,0.67174
2002-06-21,0.60434,0.67521
2002-06-24,0.60189,0.67202
2002-06-25,0.59304,0.67376
2002-06-26,0.59718,0.66734
2002-06-27,0.58497,0.66691
2002-06-28,0.59078,0.66623
2002-07-01,0.58119,0.67487
2002-07-02,0.58463,0.67722
2002-07-03,0.58885,0.6791
2002-07-04,0.5924,0.67567
2002-07-05,0.59174,0.67907
2002-07-08,0.59569,0.68149
2002-07-09,0.58945,0.6846
2002-07-10,0.58258,0.67851
2002-07-11,0.58413,0.67134
2002-07-12,0.58777,0.66631
2002-07-15,0.5851,0.67243
2002-07-16,0.57615,0.6725
2002-07-17,0.57016,0.66914
2002-07-18,0.57353,0.67432
2002-07-19,0.57318,0.66526
2002-07-22,0.56827,0.6582
2002-07-23,0.57165,0.65416
2002-07-24,0.58016,0.66154
2002-07-25,0.57994,0.65884
2002-07-26,0.57441,0.65274
2002-07-29,0.57478,0.65505
2002-07-30,0.58572,0.65471
2002-07-31,0.58469,0.65591
2002-08-01,0.58732,0.6555
2002-08-02,0.58861,0.65092
2002-08-05,0.58157,0.65307
2002-08-06,0.58346,0.65167
2002-08-07,0.59214,0.65174
2002-08-08,0.59159,0.65433
2002-08-09,0.59267,0.65459
2002-08-12,0.59011,0.64794
2002-08-13,0.5867,0.64185
2002-08-14,0.58506,0.63939
2002-08-15,0.58175,0.63993
2002-08-16,0.58597,0.63073
2002-08-19,0.58347,0.62779
2002-08-20,0.58502,0.62814
2002-08-21,0.58561,0.62749
2002-08-22,0.58747,0.62871
2002-08-23,0.58699,0.62246
2002-08-26,0.59145,0.62917
2002-08-27,0.59158,0.62908
2002-08-28,0.58675,0.63008
2002-08-29,0.58372,0.6336
2002-08-30,0.58271,0.62793
2002-09-02,0.58297,0.62962
2002-09-03,0.58368,0.62557
2002-09-04,0.57857,0.63165
2002-09-05,0.57612,0.63887
2002-09-06,0.57464,0.64476
2002-09-09,0.57784,0.64691
2002-09-10,0.58508,0.63986
2002-09-11,0.58712,0.63358
2002-09-12,0.58789,0.63945
2002-09-13,0.5874,0.63348
2002-09-16,0.58436,0.63248
2002-09-17,0.59203,0.62122
2002-09-18,0.59405,0.61791
2002-09-19,0.58941,0.61881
2002-09-20,0.5842,0.61885
2002-09-23,0.58597,0.61897
2002-09-24,0.58382,0.62325
2002-09-25,0.5839,0.62588
2002-09-26,0.58731,0.62528
2002-09-27,0.58587,0.62257
2002-09-30,0.58686,0.62374
2002-10-01,0.58147,0.62901
2002-10-02,0.58131,0.62953
2002-10-03,0.58264,0.62507
2002-10-04,0.5795,0.62361
2002-10-07,0.58097,0.63026
2002-10-08,0.58398,0.62628
2002-10-09,0.58446,0.62356
2002-10-10,0.58363,0.62455
2002-10-11,0.58002,0.62848
2002-10-14,0.58108,0.63336
2002-10-15,0.58014,0.63515
2002-10-16,0.58386,0.63122
2002-10-17,0.58299,0.63453
2002-10-18,0.58623,0.63664
2002-10-21,0.58792,0.63636
2002-10-22,0.58707,0.63761
2002-10-23,0.58587,0.64045
2002-10-24,0.58545,0.64617
2002-10-25,0.58768,0.64403
2002-10-28,0.58614,0.6461
2002-10-29,0.58722,0.64432
2002-10-30,0.58237,0.63746
2002-10-31,0.58174,0.63326
2002-11-01,0.57915,0.63509
2002-11-04,0.57276,0.63147
2002-11-05,0.57449,0.63422
2002-11-06,0.5699,0.64094
2002-11-07,0.57355,0.64106
2002-11-08,0.57069,0.63729
2002-11-11,0.56574,0.63987
2002-11-12,0.56477,0.6424
2002-11-13,0.56745,0.64319
2002-11-14,0.56819,0.64848
2002-11-15,0.5667,0.65051
2002-11-18,0.57043,0.64907
2002-11-19,0.56846,0.64771
2002-11-20,0.56509,0.65177
2002-11-21,0.571,0.64948
2002-11-22,0.57018,0.65198
2002-11-25,0.57088,0.65344
2002-11-26,0.57777,0.65233
2002-11-27,0.57751,0.6507
2002-11-28,0.57662,0.65345
2002-11-29,0.57684,0.65027
2002-12-02,0.57731,0.64625
2002-12-03,0.58059,0.64537
2002-12-04,0.57483,0.64338
2002-12-05,0.572,0.64505
2002-12-06,0.57359,0.644
2002-12-09,0.57279,0.64662
2002-12-10,0.56779,0.64509
2002-12-11,0.56678,0.64981
2002-12-12,0.56929,0.64524
2002-12-13,0.56404,0.64307
2002-12-16,0.56051,0.64042
2002-12-17,0.56095,0.63762
2002-12-18,0.5559,0.6353
2002-12-19,0.55954,0.63842
2002-12-20,0.55774,0.64067
2002-12-23,0.55865,0.64138
2002-12-24,0.55693,0.64246
2002-12-25,0.55602,0.65308
2002-12-26,0.55602,0.65308
2002-12-27,0.55602,0.65308
2002-12-30,0.55224,0.65205
2002-12-31,0.55012,0.65249
2003-01-01,0.54654,0.65249
2003-01-02,0.54654,0.65249
2003-01-03,0.54904,0.6365
2003-01-06,0.55195,0.63694
2003-01-07,0.5464,0.64285
2003-01-08,0.5503,0.6465
2003-01-09,0.55285,0.64628
2003-01-10,0.5471,0.64552
2003-01-13,0.54804,0.6465
2003-01-14,0.54606,0.6457
2003-01-15,0.54496,0.64535
2003-01-16,0.54852,0.64571
2003-01-17,0.54721,0.65351
2003-01-20,0.54313,0.65352
2003-01-21,0.54276,0.6543
2003-01-22,0.54276,0.65158
2003-01-23,0.53953,0.65232
2003-01-24,0.53792,0.65041
2003-01-27,0.53669,0.65701
2003-01-28,0.53247,0.66506
2003-01-29,0.53569,0.67188
2003-01-30,0.53295,0.6683
2003-01-31,0.53896,0.66729
2003-02-03,0.53557,0.66744
2003-02-04,0.53991,0.66783
2003-02-05,0.53558,0.66675
2003-02-06,0.53163,0.66341
2003-02-07,0.53647,0.6644
2003-02-10,0.53772,0.6644
2003-02-11,0.53678,0.65881
2003-02-12,0.54195,0.65481
2003-02-13,0.54075,0.65791
2003-02-14,0.53939,0.65999
2003-02-17,0.53764,0.66295
2003-02-18,0.5416,0.66196
2003-02-19,0.5417,0.66132
2003-02-20,0.54162,0.66322
2003-02-21,0.53943,0.65969
2003-02-24,0.53579,0.66303
2003-02-25,0.54173,0.65931
2003-02-26,0.53909,0.66105
2003-02-27,0.54028,0.66375
2003-02-28,0.53692,0.66544
2003-03-03,0.53894,0.66506
2003-03-04,0.53814,0.66283
2003-03-05,0.53231,0.66453
2003-03-06,0.53024,0.66173
2003-03-07,0.53042,0.65926
2003-03-10,0.52682,0.65565
2003-03-11,0.52654,0.65338
2003-03-12,0.52542,0.65757
2003-03-13,0.52812,0.65771
2003-03-14,0.53659,0.65839
2003-03-17,0.54137,0.65361
2003-03-18,0.54032,0.65003
2003-03-19,0.55129,0.65367
2003-03-20,0.55229,0.65244
2003-03-21,0.55111,0.65295
2003-03-24,0.55219,0.65242
2003-03-25,0.54903,0.65406
2003-03-26,0.54602,0.65651
2003-03-27,0.54743,0.65885
2003-03-28,0.54466,0.65821
2003-03-31,0.54428,0.65975
2003-04-01,0.53606,0.65975
2003-04-02,0.53618,0.65975
2003-04-03,0.53963,0.6551
2003-04-04,0.54663,0.65406
2003-04-07,0.546,0.65295
2003-04-08,0.55318,0.65529
2003-04-09,0.54914,0.65589
2003-04-10,0.54513,0.65686
2003-04-11,0.54237,0.6544
2003-04-14,0.54648,0.65481
2003-04-15,0.54638,0.65403
2003-04-16,0.544,0.65407
2003-04-17,0.54145,0.65399
2003-04-18,0.53738,0.64832
2003-04-21,0.53738,0.64712
2003-04-22,0.53738,0.64803
2003-04-23,0.53595,0.64855
2003-04-24,0.53737,0.64928
2003-04-25,0.53428,0.64816
2003-04-28,0.53659,0.64296
2003-04-29,0.53306,0.64352
2003-04-30,0.53678,0.63938
2003-05-01,0.52837,0.64217
2003-05-02,0.52837,0.64217
2003-05-05,0.52323,0.64047
2003-05-06,0.52425,0.63663
2003-05-07,0.51815,0.63301
2003-05-08,0.51444,0.63313
2003-05-09,0.51372,0.63652
2003-05-12,0.51209,0.63853
2003-05-13,0.50622,0.63454
2003-05-14,0.5096,0.63465
2003-05-15,0.51008,0.63835
2003-05-16,0.51182,0.64075
2003-05-19,0.51024,0.6342
2003-05-20,0.50324,0.63226
2003-05-21,0.50358,0.62834
2003-05-22,0.5017,0.62821
2003-05-23,0.50032,0.6251
2003-05-26,0.49738,0.62829
2003-05-27,0.49658,0.62952
2003-05-28,0.49303,0.62938
2003-05-29,0.49987,0.625
2003-05-30,0.49919,0.62057
2003-06-02,0.49656,0.61717
2003-06-03,0.50305,0.61678
2003-06-04,0.50084,0.62183
2003-06-05,0.50223,0.61461
2003-06-06,0.49816,0.61883
2003-06-09,0.49627,0.61803
2003-06-10,0.49995,0.61436
2003-06-11,0.5011,0.61397
2003-06-12,0.49869,0.61617
2003-06-13,0.49939,0.61389
2003-06-16,0.49897,0.61625
2003-06-17,0.49429,0.61228
2003-06-18,0.49702,0.61566
2003-06-19,0.50119,0.61139
2003-06-20,0.50243,0.6063
2003-06-23,0.50237,0.60434
2003-06-24,0.5071,0.60189
2003-06-25,0.50578,0.59304
2003-06-26,0.50663,0.59718
2003-06-27,0.51172,0.58497
2003-06-30,0.51369,0.59078
2003-07-01,0.51314,0.58119
2003-07-02,0.50811,0.58463
2003-07-03,0.50894,0.58885
2003-07-04,0.5128,0.5924
2003-07-07,0.5118,0.59174
2003-07-08,0.51684,0.59569
2003-07-09,0.51839,0.58945
2003-07-10,0.51709,0.58258
2003-07-11,0.51781,0.58413
2003-07-14,0.5192,0.58777
2003-07-15,0.51994,0.5851
2003-07-16,0.5188,0.57615
2003-07-17,0.52727,0.57016
2003-07-18,0.52303,0.57353
2003-07-21,0.52414,0.57318
2003-07-22,0.52047,0.56827
2003-07-23,0.51786,0.57165
2003-07-24,0.51519,0.58016
2003-07-25,0.51223,0.57994
2003-07-28,0.5119,0.57441
2003-07-29,0.51137,0.57478
2003-07-30,0.5126,0.58572
2003-07-31,0.51448,0.58469
2003-08-01,0.51912,0.58732
2003-08-04,0.52593,0.58861
2003-08-05,0.51932,0.58157
2003-08-06,0.51774,0.58346
2003-08-07,0.51509,0.59214
2003-08-08,0.5171,0.59159
2003-08-11,0.51833,0.59267
2003-08-12,0.51975,0.59011
2003-08-13,0.51906,0.5867
2003-08-14,0.52067,0.58506
2003-08-15,0.52082,0.58175
2003-08-18,0.52183,0.58597
2003-08-19,0.52466,0.58347
2003-08-20,0.52953,0.58502
2003-08-21,0.52737,0.58561
2003-08-22,0.53201,0.58747
2003-08-25,0.53684,0.58699
2003-08-26,0.53698,0.59145
2003-08-27,0.54055,0.59158
2003-08-28,0.53585,0.58675
2003-08-29,0.53976,0.58372
2003-09-01,0.53471,0.58271
2003-09-02,0.53255,0.58297
2003-09-03,0.53768,0.58368
2003-09-04,0.54078,0.57857
2003-09-05,0.53884,0.57612
2003-09-08,0.53342,0.57464
2003-09-09,0.52628,0.57784
2003-09-10,0.52308,0.58508
2003-09-11,0.52146,0.58712
2003-09-12,0.51989,0.58789
2003-09-15,0.52229,0.5874
2003-09-16,0.51724,0.58436
2003-09-17,0.51972,0.59203
2003-09-18,0.52079,0.59405
2003-09-19,0.51782,0.58941
2003-09-22,0.51645,0.5842
2003-09-23,0.50943,0.58597
2003-09-24,0.5096,0.58382
2003-09-25,0.50949,0.5839
2003-09-26,0.50838,0.58731
2003-09-29,0.5091,0.58587
2003-09-30,0.5124,0.58686
2003-10-01,0.50159,0.58147
2003-10-02,0.50077,0.58131
2003-10-03,0.49991,0.58264
2003-10-06,0.50019,0.5795
2003-10-07,0.5047,0.58097
2003-10-08,0.49668,0.58398
2003-10-09,0.49613,0.58446
2003-10-10,0.49583,0.58363
2003-10-13,0.49583,0.58002
2003-10-14,0.49996,0.58108
2003-10-15,0.50236,0.58014
2003-10-16,0.50089,0.58386
2003-10-17,0.50319,0.58299
2003-10-20,0.50431,0.58623
2003-10-21,0.50214,0.58792
2003-10-22,0.5024,0.58707
2003-10-23,0.49938,0.58587
2003-10-24,0.49572,0.58545
2003-10-27,0.49593,0.58768
2003-10-28,0.49732,0.58614
2003-10-29,0.50051,0.58722
2003-10-30,0.49943,0.58237
2003-10-31,0.4969,0.58174
2003-11-03,0.50177,0.57915
2003-11-04,0.50314,0.57276
2003-11-05,0.50845,0.57449
2003-11-06,0.50817,0.5699
2003-11-07,0.50921,0.57355
2003-11-10,0.50999,0.57069
2003-11-11,0.50737,0.56574
2003-11-12,0.50675,0.56477
2003-11-13,0.50231,0.56745
2003-11-14,0.49878,0.56819
2003-11-17,0.49533,0.5667
2003-11-18,0.49403,0.57043
2003-11-19,0.49519,0.56846
2003-11-20,0.49013,0.56509
2003-11-21,0.49017,0.571
2003-11-24,0.49055,0.57018
2003-11-25,0.49382,0.57088
2003-11-26,0.49638,0.57777
2003-11-27,0.49381,0.57751
2003-11-28,0.49074,0.57662
2003-12-01,0.48704,0.57684
2003-12-02,0.48571,0.57731
2003-12-03,0.48757,0.58059
2003-12-04,0.48223,0.57483
2003-12-05,0.48335,0.572
2003-12-08,0.48283,0.57359
2003-12-09,0.47774,0.57279
2003-12-10,0.47627,0.56779
2003-12-11,0.47703,0.56678
2003-12-12,0.47921,0.56929
2003-12-15,0.47661,0.56404
2003-12-16,0.47764,0.56051
2003-12-17,0.47347,0.56095
2003-12-18,0.47393,0.5559
2003-12-19,0.47148,0.55954
2003-12-22,0.47126,0.55774
2003-12-23,0.47073,0.55865
2003-12-24,0.47277,0.55693
2003-12-25,0.47211,0.55602
2003-12-26,0.47211,0.55602
2003-12-29,0.47211,0.55602
2003-12-30,0.46889,0.55224
2003-12-31,0.46911,0.55012
2004-01-01,0.46427,0.54654
2004-01-02,0.46427,0.54654
2004-01-05,0.46567,0.54904
2004-01-06,0.46328,0.55195
2004-01-07,0.45952,0.5464
2004-01-08,0.46247,0.5503
2004-01-09,0.46423,0.55285
2004-01-12,0.46053,0.5471
2004-01-13,0.45727,0.54804
2004-01-14,0.46018,0.54606
2004-01-15,0.4623,0.54496
2004-01-16,0.46442,0.54852
2004-01-19,0.46964,0.54721
2004-01-20,0.47419,0.54313
2004-01-21,0.46803,0.54276
2004-01-22,0.46539,0.54276
2004-01-23,0.46159,0.53953
2004-01-26,0.46224,0.53792
2004-01-27,0.466,0.53669
2004-01-28,0.46821,0.53247
2004-01-29,0.46658,0.53569
2004-01-30,0.47014,0.53295
2004-02-02,0.47322,0.53896
2004-02-03,0.47032,0.53557
2004-02-04,0.46571,0.53991
2004-02-05,0.46804,0.53558
2004-02-06,0.4659,0.53163
2004-02-09,0.46791,0.53647
2004-02-10,0.46113,0.53772
2004-02-11,0.45926,0.53678
2004-02-12,0.4623,0.54195
2004-02-13,0.45793,0.54075
2004-02-16,0.45743,0.53939
2004-02-17,0.45977,0.53764
2004-02-18,0.45558,0.5416
2004-02-19,0.45682,0.5417
2004-02-20,0.46041,0.54162
2004-02-23,0.46262,0.53943
2004-02-24,0.46586,0.53579
2004-02-25,0.46512,0.54173
2004-02-26,0.46387,0.53909
2004-02-27,0.4708,0.54028
2004-03-01,0.47181,0.53692
2004-03-02,0.46931,0.53692
2004-03-03,0.47242,0.53894
2004-03-04,0.48249,0.53814
2004-03-05,0.48233,0.53231
2004-03-08,0.48055,0.53042
2004-03-09,0.47417,0.53042
2004-03-10,0.47398,0.52682
2004-03-11,0.47635,0.52654
2004-03-12,0.47793,0.52542
2004-03-15,0.47878,0.53659
2004-03-16,0.47719,0.53659
2004-03-17,0.47444,0.54137
2004-03-18,0.47832,0.54032
2004-03-19,0.47793,0.55129
2004-03-22,0.47472,0.55111
2004-03-23,0.47443,0.55111
2004-03-24,0.47744,0.55219
2004-03-25,0.48062,0.54903
2004-03-26,0.48316,0.54602
2004-03-29,0.48153,0.54466
2004-03-30,0.48372,0.54466
2004-03-31,0.48098,0.54428
2004-04-01,0.47955,0.53606
2004-04-02,0.47579,0.53618
2004-04-05,0.47589,0.54663
2004-04-06,0.48615,0.54663
2004-04-07,0.48486,0.546
2004-04-08,0.48442,0.55318
2004-04-09,0.48471,0.54914
2004-04-12,0.48471,0.54237
2004-04-13,0.48471,0.54237
2004-04-14,0.4896,0.54648
2004-04-15,0.49145,0.54638
2004-04-16,0.49194,0.544
2004-04-19,0.49112,0.53738
2004-04-20,0.48663,0.53738
2004-04-21,0.4917,0.53738
2004-04-22,0.49544,0.53738
2004-04-23,0.49398,0.53595
2004-04-26,0.49348,0.53428
2004-04-27,0.49489,0.53428
2004-04-28,0.4934,0.53659
2004-04-29,0.49257,0.53306
2004-04-30,0.49594,0.53678
2004-05-03,0.49092,0.52837
2004-05-04,0.49067,0.52837
2004-05-05,0.48628,0.52323
2004-05-06,0.48367,0.52425
2004-05-07,0.48407,0.51815
2004-05-10,0.48579,0.51372
2004-05-11,0.49514,0.51372
2004-05-12,0.4967,0.51209
2004-05-13,0.49439,0.50622
2004-05-14,0.49581,0.5096
2004-05-17,0.4967,0.51182
2004-05-18,0.48757,0.51182
2004-05-19,0.48911,0.51024
2004-05-20,0.48878,0.50324
2004-05-21,0.49128,0.50358
2004-05-24,0.48683,0.50032
2004-05-25,0.48947,0.50032
2004-05-26,0.48529,0.49738
2004-05-27,0.48331,0.49658
2004-05-28,0.48089,0.49303
2004-05-31,0.4773,0.49919
2004-06-01,0.47909,0.49919
2004-06-02,0.47748,0.49656
2004-06-03,0.47548,0.50305
2004-06-04,0.47734,0.50084
2004-06-07,0.47808,0.49816
2004-06-08,0.47325,0.49816
2004-06-09,0.47422,0.49627
2004-06-10,0.47956,0.49995
2004-06-11,0.48357,0.5011
2004-06-14,0.48526,0.49939
2004-06-15,0.48529,0.49939
2004-06-16,0.48328,0.49897
2004-06-17,0.48283,0.49429
2004-06-18,0.48311,0.49702
2004-06-21,0.48323,0.50243
2004-06-22,0.48027,0.50243
2004-06-23,0.4811,0.50237
2004-06-24,0.48126,0.5071
2004-06-25,0.47971,0.50578
2004-06-28,0.47907,0.51172
2004-06-29,0.47633,0.51172
2004-06-30,0.47785,0.51369
2004-07-01,0.4784,0.51314
2004-07-02,0.47789,0.50811
2004-07-05,0.47868,0.5128
2004-07-06,0.47355,0.5128
2004-07-07,0.47266,0.5118
2004-07-08,0.47083,0.51684
2004-07-09,0.47125,0.51839
2004-07-12,0.47026,0.51781
2004-07-13,0.46931,0.51781
2004-07-14,0.47034,0.5192
2004-07-15,0.46999,0.51994
2004-07-16,0.47026,0.5188
2004-07-19,0.47146,0.52303
2004-07-20,0.46922,0.52303
2004-07-21,0.47025,0.52414
2004-07-22,0.47365,0.52047
2004-07-23,0.47465,0.51786
2004-07-26,0.4774,0.51223
2004-07-27,0.47834,0.51223
2004-07-28,0.47773,0.5119
2004-07-29,0.4828,0.51137
2004-07-30,0.48245,0.5126
2004-08-02,0.4816,0.51912
2004-08-03,0.4808,0.51912
2004-08-04,0.48203,0.52593
2004-08-05,0.48352,0.51932
2004-08-06,0.48115,0.51774
2004-08-09,0.48027,0.5171
2004-08-10,0.4731,0.5171
2004-08-11,0.47178,0.51833
2004-08-12,0.47356,0.51975
2004-08-13,0.4725,0.51906
2004-08-16,0.4732,0.52082
2004-08-17,0.46843,0.52082
2004-08-18,0.46823,0.52183
2004-08-19,0.46849,0.52466
2004-08-20,0.46751,0.52953
2004-08-23,0.47002,0.53201
2004-08-24,0.47159,0.53201
2004-08-25,0.47607,0.53684
2004-08-26,0.47802,0.53698
2004-08-27,0.47727,0.54055
2004-08-30,0.47787,0.53976
2004-08-31,0.47929,0.53976
2004-09-01,0.47676,0.53471
2004-09-02,0.47452,0.53255
2004-09-03,0.47437,0.53768
2004-09-06,0.47417,0.53884
2004-09-07,0.47809,0.53884
2004-09-08,0.47777,0.53342
2004-09-09,0.47936,0.52628
2004-09-10,0.4733,0.52308
2004-09-13,0.4723,0.51989
2004-09-14,0.4718,0.51989
2004-09-15,0.47177,0.52229
2004-09-16,0.47148,0.51724
2004-09-17,0.47458,0.51972
2004-09-20,0.47261,0.51782
2004-09-21,0.47568,0.51782
2004-09-22,0.4701,0.51645
2004-09-23,0.47129,0.50943
2004-09-24,0.46862,0.5096
2004-09-27,0.46868,0.50838
2004-09-28,0.47079,0.50838
2004-09-29,0.46713,0.5091
2004-09-30,0.46742,0.5124
2004-10-01,0.46386,0.50159
2004-10-04,0.46363,0.49991
2004-10-05,0.46786,0.49991
2004-10-06,0.4679,0.50019
2004-10-07,0.4689,0.5047
2004-10-08,0.46825,0.49668
2004-10-11,0.46772,0.49583
2004-10-12,0.46482,0.49583
2004-10-13,0.46784,0.49583
2004-10-14,0.46955,0.49996
2004-10-15,0.46538,0.50236
2004-10-18,0.46375,0.50319
2004-10-19,0.46152,0.50319
2004-10-20,0.46023,0.50431
2004-10-21,0.45711,0.50214
2004-10-22,0.45653,0.5024
2004-10-25,0.45693,0.49572
2004-10-26,0.45044,0.49572
2004-10-27,0.45095,0.49593
2004-10-28,0.45067,0.49732
2004-10-29,0.45339,0.50051
2004-11-01,0.45262,0.4969
2004-11-02,0.45231,0.4969
2004-11-03,0.45399,0.50177
2004-11-04,0.45233,0.50314
2004-11-05,0.44811,0.50845
2004-11-08,0.44874,0.50921
2004-11-09,0.44662,0.50921
2004-11-10,0.44722,0.50999
2004-11-11,0.44502,0.50737
2004-11-12,0.44802,0.50675
2004-11-15,0.44695,0.49878
2004-11-16,0.44593,0.49878
2004-11-17,0.44538,0.49533
2004-11-18,0.4435,0.49403
2004-11-19,0.4438,0.49519
2004-11-22,0.44424,0.49017
2004-11-23,0.4438,0.49017
2004-11-24,0.44197,0.49055
2004-11-25,0.44013,0.49382
2004-11-26,0.43828,0.49638
2004-11-29,0.43775,0.49074
2004-11-30,0.43753,0.49074
2004-12-01,0.43588,0.48704
2004-12-02,0.43584,0.48571
2004-12-03,0.43526,0.48757
2004-12-06,0.43564,0.48335
2004-12-07,0.43104,0.48335
2004-12-08,0.43037,0.48283
2004-12-09,0.43549,0.47774
2004-12-10,0.43533,0.47627
2004-12-13,0.43909,0.47921
2004-12-14,0.43624,0.47921
2004-12-15,0.43463,0.47661
2004-12-16,0.43249,0.47764
2004-12-17,0.43191,0.47347
2004-12-20,0.43637,0.47148
2004-12-21,0.43265,0.47148
2004-12-22,0.43213,0.47126
2004-12-23,0.43246,0.47073
2004-12-24,0.43022,0.47277
2004-12-27,0.42734,0.47211
2004-12-28,0.42774,0.47211
2004-12-29,0.42478,0.47211
2004-12-30,0.42593,0.46889
2004-12-31,0.42605,0.46911
2005-01-03,0.42581,0.46427
2005-01-04,0.42941,0.46427
2005-01-05,0.43404,0.46567
2005-01-06,0.43905,0.46328
2005-01-07,0.44026,0.45952
2005-01-10,0.43992,0.46423
2005-01-11,0.44333,0.46423
2005-01-12,0.44214,0.46053
2005-01-13,0.44242,0.45727
2005-01-14,0.43954,0.46018
2005-01-17,0.44443,0.46442
2005-01-18,0.44478,0.46442
2005-01-19,0.44564,0.46964
2005-01-20,0.44485,0.47419
2005-01-21,0.44991,0.46803
2005-01-24,0.44897,0.46159
2005-01-25,0.44554,0.46159
2005-01-26,0.44722,0.46224
2005-01-27,0.44837,0.466
2005-01-28,0.44772,0.46821
2005-01-31,0.44741,0.47014
2005-02-01,0.44741,0.47014
2005-02-02,0.44769,0.47322
2005-02-03,0.44652,0.47032
2005-02-04,0.44858,0.46571
2005-02-07,0.44992,0.4659
2005-02-08,0.45367,0.4659
2005-02-09,0.4566,0.46791
2005-02-10,0.4569,0.46113
2005-02-11,0.45637,0.45926
2005-02-14,0.4536,0.45793
2005-02-15,0.44968,0.45793
2005-02-16,0.44799,0.45743
2005-02-17,0.44716,0.45977
2005-02-18,0.44713,0.45558
2005-02-21,0.44712,0.46041
2005-02-22,0.44657,0.46041
2005-02-23,0.4419,0.46262
2005-02-24,0.44157,0.46586
2005-02-25,0.44012,0.46512
2005-02-28,0.44337,0.4708
2005-03-01,0.44037,0.47181
2005-03-02,0.44143,0.46931
2005-03-03,0.445,0.47242
2005-03-04,0.44355,0.48249
2005-03-07,0.4443,0.48233
2005-03-08,0.44139,0.48055
2005-03-09,0.4396,0.47417
2005-03-10,0.43631,0.47398
2005-03-11,0.43441,0.47635
2005-03-14,0.43418,0.47793
2005-03-15,0.43531,0.47878
2005-03-16,0.43518,0.47719
2005-03-17,0.4358,0.47444
2005-03-18,0.43586,0.47832
2005-03-21,0.43934,0.47793
2005-03-22,0.442,0.47472
2005-03-23,0.44311,0.47443
2005-03-24,0.44766,0.47744
2005-03-25,0.45001,0.48062
2005-03-28,0.45001,0.48316
2005-03-29,0.45001,0.48153
2005-03-30,0.45203,0.48372
2005-03-31,0.4516,0.48098
2005-04-01,0.45094,0.47955
2005-04-04,0.45065,0.47579
2005-04-05,0.45378,0.47589
2005-04-06,0.45636,0.48615
2005-04-07,0.45428,0.48486
2005-04-08,0.45137,0.48442
2005-04-11,0.45479,0.48471
2005-04-12,0.44939,0.48471
2005-04-13,0.4489,0.48471
2005-04-14,0.45109,0.4896
2005-04-15,0.45468,0.49145
2005-04-18,0.45291,0.49194
2005-04-19,0.44922,0.49112
2005-04-20,0.44798,0.48663
2005-04-21,0.44616,0.4917
2005-04-22,0.44586,0.49544
2005-04-25,0.44521,0.49398
2005-04-26,0.44894,0.49348
2005-04-27,0.44842,0.49489
2005-04-28,0.45046,0.4934
2005-04-29,0.45083,0.49257
2005-05-02,0.44902,0.49594
2005-05-03,0.45269,0.49092
2005-05-04,0.45294,0.49067
2005-05-05,0.44839,0.48628
2005-05-06,0.44751,0.48367
2005-05-09,0.44744,0.48407
2005-05-10,0.45158,0.48579
2005-05-11,0.45052,0.49514
2005-05-12,0.449,0.4967
2005-05-13,0.45282,0.49439
2005-05-16,0.45706,0.49581
2005-05-17,0.45759,0.4967
2005-05-18,0.45663,0.48757
2005-05-19,0.45717,0.48911
2005-05-20,0.45657,0.48878
2005-05-23,0.4576,0.49128
2005-05-24,0.4596,0.48683
2005-05-25,0.45708,0.48947
2005-05-26,0.45901,0.48529
2005-05-27,0.46027,0.48331
2005-05-30,0.45925,0.48089
2005-05-31,0.46208,0.4773
2005-06-01,0.46712,0.47909
2005-06-02,0.47031,0.47748
2005-06-03,0.46897,0.47548
2005-06-06,0.46765,0.47734
2005-06-07,0.46822,0.47808
2005-06-08,0.46764,0.47325
2005-06-09,0.46608,0.47422
2005-06-10,0.46924,0.47956
2005-06-13,0.46938,0.48357
2005-06-14,0.47587,0.48526
2005-06-15,0.47415,0.48529
2005-06-16,0.47576,0.48328
2005-06-17,0.47396,0.48283
2005-06-20,0.47122,0.48311
2005-06-21,0.4697,0.48323
2005-06-22,0.47436,0.48027
2005-06-23,0.47354,0.4811
2005-06-24,0.47539,0.48126
2005-06-27,0.47467,0.47971
2005-06-28,0.47164,0.47907
